Statut,Appellation,Produit,Sous Catégorie,Couleur,Sucrosité,Mention,Code INAO,id site
AOC,Alsace grand cru,Alsace grand cru Brand Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B005S 3
AOC,Alsace grand cru,Alsace grand cru Brand Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B005S 4
AOC,Alsace grand cru,Alsace grand cru Brand vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B005D21
AOC,Alsace grand cru,Alsace grand cru Brand vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B005D22
AOC,Alsace grand cru,Alsace grand cru Brand vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B005D23
AOC,Alsace grand cru,Alsace grand cru Brand vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B005D24
AOC,Alsace grand cru,Alsace grand cru Bruderthal Gewurztraminer,Vin tranquille,Blanc,Sec,Grand cru,1B006S 1
AOC,Alsace grand cru,Alsace grand cru Bruderthal sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B006D11
AOC,Alsace grand cru,Alsace grand cru Bruderthal sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B006D12
AOC,Alsace grand cru,Alsace grand cru Bruderthal sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B006D13
AOC,Alsace grand cru,Alsace grand cru Bruderthal sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B006D14
AOC,Alsace grand cru,Alsace grand cru Bruderthal Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B006S 2
AOC,Alsace grand cru,Alsace grand cru Bruderthal Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B006S 3
AOC,Alsace grand cru,Alsace grand cru Bruderthal Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B006S 4
AOC,Alsace grand cru,Alsace grand cru Bruderthal vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B006D21
AOC,Alsace grand cru,Alsace grand cru Bruderthal vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B006D22
AOC,Alsace grand cru,Alsace grand cru Bruderthal vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B006D23
AOC,Alsace grand cru,Alsace grand cru Bruderthal vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B006D24
AOC,Alsace grand cru,Alsace grand cru Eichberg Gewurztraminer,Vin tranquille,Blanc,Sec,Grand cru,1B007S 1
